"carat","cut","color","clarity","depth","table","price","x","y","z"
0.3,"Very Good","D","VS1",62.1,58,742,4.25,4.29,2.65
0.33,"Premium","E","VS2",60.6,60,928,4.48,4.43,2.7
0.51,"Ideal","H","VS1",61.2,55,1780,5.17,5.19,3.17
0.51,"Ideal","D","SI1",62.8,56,1687,5.09,5.07,3.19
1.15,"Ideal","I","SI1",61.9,56,6300,6.68,6.72,4.15
0.34,"Very Good","H","VS2",61.9,56,537,4.46,4.49,2.77
0.54,"Very Good","E","VS2",63.1,58,1760,5.21,5.13,3.26
1.37,"Premium","E","VS1",59.4,60,12713,7.27,7.2,4.3
0.9,"Good","G","SI1",63.9,60,3512,6.1,6.07,3.89
0.35,"Ideal","I","VVS2",61.5,55,598,4.56,4.58,2.81
1.33,"Premium","H","SI1",61.1,61,7204,7.05,7.02,4.3
1.21,"Very Good","H","VS1",62,58,7279,6.76,6.91,4.24
1,"Premium","D","SI2",61.6,60,4758,6.37,6.33,3.91
1.35,"Ideal","D","VS2",61.3,57,10796,7.13,7.09,4.36
0.51,"Good","E","SI1",63.9,54,1443,5.09,5.05,3.24
1.01,"Ideal","H","SI1",62.6,55,4965,6.44,6.38,4.01
0.37,"Premium","F","VS2",60.6,58,957,4.67,4.63,2.82
1.67,"Ideal","H","SI1",61.6,55,11678,7.68,7.62,4.71
1,"Good","E","SI1",59.3,61,4916,6.42,6.53,3.84
0.53,"Ideal","G","VS1",61.7,55,1727,5.22,5.18,3.21
0.53,"Ideal","H","VS1",61.2,56,1601,5.23,5.26,3.21
0.43,"Premium","F","VVS1",60.3,58,1422,4.91,4.88,2.95
1.4,"Ideal","H","SI2",61.2,56,7213,7.23,7.18,4.41
2.43,"Very Good","H","SI2",63.2,57,16170,8.56,8.5,5.39
0.7,"Very Good","H","VVS1",63.5,58,2682,5.63,5.59,3.56
1.04,"Very Good","H","VS2",60.9,58,5447,6.5,6.6,3.99
1.01,"Very Good","D","SI1",59.1,61,4821,6.46,6.5,3.83
0.28,"Ideal","G","SI1",61.2,54,455,4.22,4.27,2.6
0.31,"Ideal","F","IF",62.2,55,921,4.35,4.38,2.71
1.21,"Ideal","J","VS1",62.3,55,5421,6.86,6.81,4.26
0.57,"Good","F","VS2",60,61,1680,5.36,5.43,3.24
0.31,"Ideal","F","VS2",60.8,57,749,4.41,4.38,2.67
1.5,"Very Good","I","VS2",60.8,58,9804,7.36,7.42,4.49
1,"Very Good","E","SI1",61.7,57,5239,6.34,6.47,3.95
1.51,"Very Good","D","SI2",61.7,59,10546,7.28,7.35,4.51
0.51,"Very Good","I","SI1",63.5,60,1046,5.03,5.05,3.2
0.42,"Very Good","H","VVS1",60.9,62,1026,4.8,4.86,2.94
1.2,"Premium","G","VS2",61.6,59,7661,6.85,6.81,4.21
1,"Good","G","VS2",63.5,59,5860,6.23,6.33,3.99
1.06,"Ideal","F","VS2",61.1,57,7776,6.6,6.57,4.03
0.77,"Ideal","G","SI2",60.3,56,2162,5.96,5.92,3.58
0.7,"Ideal","E","SI1",61.9,56,3330,5.7,5.73,3.54
1.01,"Very Good","E","VS2",60.4,58,6522,6.47,6.6,3.95
1.51,"Premium","G","SI1",61.6,59,10739,7.32,7.3,4.5
0.3,"Ideal","G","IF",62.1,55,863,4.32,4.35,2.69
0.35,"Premium","E","SI1",61.1,59,614,4.5,4.56,2.77
1.26,"Premium","H","SI1",62.2,58,6664,6.93,6.87,4.29
0.9,"Good","F","SI1",61.3,60,3893,6.13,6.18,3.77
0.71,"Premium","D","VS2",62.5,60,2770,5.65,5.61,3.52
0.31,"Very Good","D","SI2",62.9,54,462,4.3,4.35,2.72
1,"Premium","E","SI2",60.6,61,4390,6.44,6.39,3.89
1.1,"Very Good","I","VS2",61.8,58,5524,6.59,6.62,4.08
0.71,"Ideal","E","VS2",61.1,56,3342,5.77,5.79,3.53
0.3,"Ideal","D","SI1",62.1,54,552,4.31,4.35,2.69
0.23,"Very Good","F","VVS2",60.4,61,505,3.93,3.95,2.38
0.33,"Very Good","I","VVS1",58.9,61,609,4.52,4.55,2.67
0.26,"Ideal","I","VS1",61.9,56,358,4.08,4.16,2.55
1.05,"Ideal","H","SI2",62,57,3528,6.54,6.5,4.04
0.76,"Ideal","I","VVS2",61.8,56,2788,5.85,5.87,3.62
0.39,"Premium","F","SI1",60.1,59,823,4.77,4.74,2.86
1.13,"Ideal","I","VS2",62.2,55,5165,6.69,6.67,4.15
1.15,"Very Good","H","SI2",63,54,4483,6.64,6.73,4.21
0.84,"Premium","F","SI2",62.3,59,2863,6.06,6.01,3.76
0.57,"Premium","G","VVS2",60.2,60,2059,5.44,5.36,3.25
0.78,"Ideal","H","VVS2",61.7,55,3015,5.9,5.94,3.65
0.7,"Ideal","H","VVS2",61,56,3325,5.75,5.78,3.52
0.56,"Good","E","SI2",63.5,57,1172,5.21,5.24,3.32
1,"Very Good","G","VVS2",59.8,59,7584,6.47,6.51,3.88
0.38,"Very Good","D","VVS2",60.8,55,944,4.67,4.71,2.85
0.4,"Ideal","D","VS2",61.6,55,1226,4.75,4.79,2.94
0.8,"Ideal","F","VS2",61.4,56,4816,5.99,6,3.68
1.5,"Good","I","SI1",62.9,60,8161,7.12,7.16,4.49
0.81,"Ideal","H","SI2",61.4,57,2375,6,5.96,3.67
0.41,"Premium","D","VVS2",62.2,58,1181,4.8,4.78,2.98
0.41,"Premium","G","VS1",60.2,59,961,4.84,4.79,2.9
1.01,"Ideal","F","VS1",63.2,56,7209,6.35,6.41,4.03
1.01,"Premium","E","SI1",62.9,59,4853,6.38,6.3,3.99
0.51,"Ideal","E","VS2",61.8,57,1781,5.15,5.14,3.18
0.31,"Good","I","VS2",63.1,54,435,4.31,4.34,2.73
1.68,"Ideal","G","VS2",62.5,54,15740,7.61,7.64,4.76
0.33,"Ideal","H","VVS2",60.9,57,666,4.48,4.52,2.74
0.92,"Premium","J","SI1",62.9,58,2858,6.22,6.18,3.9
0.3,"Premium","E","IF",61.9,58,1097,4.3,4.26,2.65
0.3,"Good","J","SI1",63.8,56,351,4.23,4.26,2.71
0.92,"Ideal","F","SI2",61.5,56,3763,6.27,6.32,3.87
0.32,"Very Good","I","SI1",61.6,61,421,4.36,4.4,2.7
0.57,"Very Good","I","SI1",62.5,58,1180,5.22,5.27,3.28
1,"Premium","F","SI2",62.9,59,4155,6.39,6.3,3.99
0.91,"Very Good","F","SI2",60.6,56,4081,6.27,6.3,3.81
1.13,"Ideal","D","VS1",61.4,55,9448,6.72,6.74,4.13
3.01,"Good","H","SI2",57.6,64,18593,9.44,9.38,5.42
0.33,"Premium","G","VVS1",61.9,59,1114,4.41,4.38,2.72
2.21,"Premium","H","SI2",61.3,60,14299,8.35,8.33,5.11
0.35,"Ideal","F","VS1",62.4,55,665,4.49,4.52,2.81
2.11,"Premium","H","SI2",60.9,59,12633,8.3,8.25,5.04
0.41,"Premium","D","VVS1",62.2,58,1413,4.77,4.71,2.95
0.28,"Ideal","E","VS2",61.5,56,598,4.22,4.24,2.6
1.05,"Premium","J","VS1",62.7,61,3822,6.58,6.49,4.09
0.31,"Premium","E","SI1",62.7,58,471,4.32,4.35,2.72
1.66,"Very Good","G","VS2",63.2,56,15229,7.61,7.49,4.77
0.78,"Ideal","G","SI2",61.7,55,2246,5.92,5.88,3.64
0.71,"Very Good","F","SI2",60.9,56,2036,5.8,5.83,3.54
1.51,"Very Good","J","VS2",61,58,7744,7.35,7.41,4.5
0.5,"Ideal","F","VS2",62,56,1581,5.07,5.11,3.15
0.3,"Ideal","H","VVS2",62.2,57,776,4.29,4.26,2.66
0.3,"Ideal","G","VS1",60.6,57,624,4.38,4.4,2.66
1.51,"Premium","F","VS2",62,60,14165,7.23,7.35,4.52
0.41,"Very Good","F","VVS1",62.1,56,1295,4.78,4.79,2.97
1.2,"Premium","E","VVS2",62.3,59,12787,6.83,6.79,4.24
0.35,"Ideal","F","IF",60.9,55,1312,4.58,4.61,2.8
0.54,"Ideal","H","VS2",62,54,1378,5.22,5.27,3.25
1.52,"Very Good","I","SI1",62.8,62,9129,7.23,7.29,4.56
1.23,"Premium","I","VS2",61.1,60,6206,6.95,6.89,4.23
0.33,"Ideal","E","VS2",60.8,57,928,4.47,4.45,2.71
1.01,"Very Good","F","VS1",63.9,55,6679,6.28,6.36,4.04
0.76,"Good","J","VS1",62.6,61.9,2015,5.7,5.75,3.58
1.51,"Premium","H","VS1",62.1,58,10775,7.32,7.26,4.53
0.54,"Premium","G","SI1",60.3,57,1389,5.4,5.24,3.21
0.3,"Premium","J","VS2",60.6,59,473,4.38,4.34,2.64
0.31,"Ideal","D","VS1",60.1,57,913,4.39,4.4,2.64
0.71,"Premium","J","SI2",60.7,59,1609,5.75,5.71,3.48
0.5,"Ideal","D","SI2",62.3,54,1250,5.11,5.06,3.17
1.18,"Ideal","H","SI1",61.6,55.5,6076,6.77,6.85,4.19
0.32,"Good","G","VS1",57,62,628,4.51,4.54,2.58
0.39,"Ideal","D","VS1",61.9,57,1095,4.69,4.71,2.91
1.01,"Ideal","H","SI1",62.7,56,4851,6.41,6.44,4.03
0.31,"Ideal","D","SI1",61.5,55,692,4.38,4.4,2.7
0.5,"Ideal","D","VVS2",60.4,54,2100,5.17,5.23,3.14
1.12,"Ideal","G","VS2",60.9,56,8189,6.7,6.74,4.09
0.72,"Ideal","G","VVS2",61.3,56,3352,5.76,5.8,3.54
0.9,"Ideal","I","VS1",61.3,55,4093,6.21,6.25,3.82
1,"Premium","D","SI1",59.5,60,5488,6.49,6.42,3.84
0.28,"Ideal","D","VVS1",61.7,57,608,4.2,4.23,2.6
1.31,"Premium","I","VS1",61.9,56,5759,7.07,6.98,4.35
0.57,"Ideal","F","IF",61.8,54,2974,5.33,5.35,3.3
1.02,"Ideal","D","SI2",61.4,56,4946,6.42,6.57,3.99
0.52,"Ideal","G","VVS1",60.6,57,2387,5.21,5.26,3.17
0.7,"Premium","E","SI2",62.1,59,2273,5.65,5.63,3.5
0.72,"Fair","G","I1",65.1,57,1147,5.65,5.55,3.65
1.04,"Premium","F","SI1",59.8,59,5284,6.61,6.56,3.94
0.92,"Very Good","D","VVS2",62.8,58,7150,6.11,6.22,3.87
0.28,"Ideal","G","SI1",60.7,56,430,4.25,4.28,2.59
0.8,"Ideal","E","SI2",60.9,57,3251,6,6.03,3.66
0.5,"Ideal","E","SI1",60.1,57,1410,5.14,5.27,3.13
0.41,"Ideal","D","SI1",60.5,57,744,4.81,4.85,2.92
0.41,"Ideal","J","VS1",62.2,55,604,4.76,4.79,2.97
0.36,"Ideal","I","VS1",62,54,587,4.58,4.61,2.85
0.53,"Good","E","VVS2",63.4,61,2582,5.11,5.18,3.26
1.51,"Ideal","I","SI1",61.2,60,8396,7.39,7.37,4.52
1.07,"Good","F","SI2",58.7,64,4232,6.64,6.68,3.91
1.53,"Premium","J","VVS1",61.6,58,9322,7.4,7.37,4.55
0.72,"Ideal","F","SI1",62.1,55,2440,5.73,5.8,3.58
0.41,"Ideal","F","SI1",61.4,57,753,4.76,4.79,2.93
0.31,"Ideal","F","VVS1",61.8,56,959,4.36,4.34,2.69
0.74,"Ideal","F","VS1",62,57,3593,5.81,5.78,3.6
0.9,"Ideal","H","SI2",61,56,4016,6.23,6.29,3.82
0.9,"Premium","E","VS2",62.2,59,4500,6.18,6.13,3.83
1.1,"Ideal","I","SI1",62.1,57,5037,6.6,6.64,4.11
0.7,"Fair","H","SI1",61,66,1995,5.68,5.64,3.45
0.37,"Ideal","I","VVS2",61.9,54,632,4.62,4.66,2.87
0.5,"Premium","G","VVS2",59.6,60,1838,5.15,5.18,3.08
0.3,"Good","H","SI1",63.9,55,421,4.24,4.27,2.72
1,"Fair","J","SI1",64.7,52,3780,6.35,6.3,4.09
0.7,"Good","F","SI1",58.7,64,2573,5.77,5.78,3.39
0.39,"Very Good","D","VVS1",63,60,1092,4.61,4.63,2.91
0.3,"Premium","I","SI1",61.4,58,506,4.33,4.3,2.65
1.08,"Ideal","G","VS2",61.3,56,6586,6.59,6.62,4.05
0.33,"Very Good","G","VS1",61.6,57,621,4.42,4.51,2.75
0.5,"Premium","G","VVS2",60.7,57,1935,5.14,5.1,3.11
0.3,"Ideal","E","VVS2",61.9,57,1013,4.31,4.28,2.66
1,"Premium","E","SI1",61.7,58,5396,6.42,6.35,3.94
0.55,"Premium","G","SI2",61.8,56,1280,5.28,5.23,3.25
0.31,"Premium","G","VS2",61.2,59,471,4.36,4.4,2.68
1.01,"Very Good","E","VS1",63.4,58,7366,6.38,6.36,4.04
1,"Good","E","SI1",64.2,58,5061,6.25,6.28,4.02
1.01,"Premium","F","VS2",62.1,60,6097,6.43,6.36,3.97
0.32,"Ideal","I","VS1",62.4,54,505,4.36,4.39,2.73
0.41,"Ideal","E","VS1",60.9,57,1153,4.79,4.76,2.91
1.11,"Ideal","G","VS1",62.1,57,7917,6.61,6.63,4.11
1.2,"Very Good","D","SI2",63.1,57,5373,6.68,6.75,4.24
1.01,"Ideal","H","SI1",62.6,55,4749,6.39,6.43,4.01
1.71,"Premium","G","VS1",62.3,58,17041,7.61,7.65,4.75
0.34,"Ideal","E","VS2",62.4,56,745,4.45,4.49,2.79
1.51,"Ideal","G","VS2",62,56,13234,7.32,7.35,4.55
0.66,"Ideal","G","SI1",61.7,55,1885,5.64,5.6,3.47
0.41,"Ideal","H","VS1",62.7,56,827,4.73,4.77,2.98
0.9,"Very Good","J","VS1",62.5,56,3188,6.11,6.21,3.85
0.41,"Ideal","E","VS2",62,56,999,4.79,4.72,2.95
0.4,"Premium","D","SI2",62.2,58,666,4.71,4.75,2.94
0.43,"Premium","H","SI1",61.5,58,919,4.86,4.8,2.97
0.5,"Premium","E","VS2",62,58,1676,5.09,5.07,3.15
1.21,"Premium","H","SI1",59.5,58,6025,7.02,6.96,4.16
0.35,"Premium","D","VS2",59.7,58,1063,4.61,4.57,2.74
1.06,"Ideal","H","SI1",63,55,5278,6.49,6.44,4.08
0.7,"Good","H","VVS2",62.1,64,2767,5.62,5.65,3.5
0.61,"Ideal","D","VVS1",62.3,54,3625,5.4,5.45,3.38
0.56,"Ideal","H","IF",61.3,56,2135,5.32,5.35,3.27
1.28,"Good","G","SI1",57.6,62,6175,7.17,7.13,4.12
0.3,"Ideal","E","SI1",61.6,54,499,4.32,4.35,2.67
1.26,"Ideal","G","VS1",61.6,56,9078,6.96,7.03,4.31
0.38,"Ideal","F","VS2",62.2,57,1026,4.63,4.6,2.87
1.01,"Premium","F","VVS2",62,58,8532,6.36,6.45,3.97
0.53,"Ideal","D","SI1",62,57,1683,5.23,5.19,3.23
0.6,"Premium","D","VS2",62.8,59,2037,5.39,5.35,3.37
1.01,"Ideal","E","SI2",62.8,57,4434,6.38,6.35,4
1.13,"Premium","G","SI2",60,61,4518,6.78,6.71,4.05
1.59,"Premium","E","SI2",60.5,59,9082,7.59,7.55,4.58
0.34,"Very Good","F","SI2",63,58,447,4.45,4.47,2.81
0.31,"Ideal","H","SI1",61.1,56,464,4.35,4.39,2.67
1.19,"Very Good","H","SI1",60.8,59,5595,6.84,6.87,4.17
0.8,"Very Good","F","VS1",63.6,56,3471,5.83,5.94,3.74
0.73,"Very Good","F","VS1",62,57,3200,5.73,5.75,3.56
0.3,"Good","D","SI1",63.1,56,515,4.24,4.28,2.69
0.51,"Ideal","G","VS1",61,55,1781,5.21,5.11,3.15
1.08,"Very Good","E","SI2",59.5,59,4840,6.71,6.78,4.01
0.34,"Ideal","F","VS2",62.1,56,686,4.45,4.47,2.77
0.31,"Premium","H","VVS2",62.3,60,625,4.31,4.36,2.7
0.4,"Premium","E","SI1",62.9,58,907,4.74,4.71,2.97
0.5,"Premium","G","VVS2",61.4,57,1909,5.16,5.1,3.15
1,"Fair","H","SI2",67.8,53,2530,6.08,6.02,4.1
0.32,"Ideal","H","IF",62,55,814,4.39,4.42,2.73
0.43,"Premium","G","VS1",62.2,59,1008,4.84,4.81,3
1.01,"Good","E","SI1",63.9,56,5724,6.37,6.31,4.05
0.81,"Premium","E","SI1",60.8,59,3213,5.99,5.95,3.63
1.23,"Ideal","H","SI1",63,56,5889,6.83,6.79,4.29
0.31,"Ideal","F","VVS2",61.5,56,775,4.35,4.37,2.68
1.28,"Ideal","F","VS1",61.5,55,12061,6.98,7.01,4.3
0.42,"Ideal","G","VVS2",62.2,56,1031,4.77,4.81,2.98
0.33,"Premium","G","SI2",62.6,58,557,4.42,4.4,2.76
1.51,"Premium","G","VS2",61.1,58,13828,7.42,7.38,4.45
0.39,"Very Good","D","VVS2",61.4,59,1056,4.69,4.73,2.89
0.9,"Ideal","G","SI1",60.2,56,3894,6.24,6.29,3.77
0.5,"Very Good","D","SI2",61.9,56,1167,5.09,5.14,3.16
0.25,"Very Good","E","VVS2",63.1,55,526,3.98,4.04,2.53
1.04,"Premium","I","I1",61.6,61,2870,6.47,6.45,3.98
0.3,"Ideal","F","VVS2",61.6,55,751,4.3,4.33,2.66
0.51,"Very Good","H","VVS2",62.2,61,1577,5.06,5.1,3.16
1.11,"Ideal","E","VS2",62.1,53,8698,6.67,6.69,4.14
0.27,"Ideal","E","VS1",61.6,57,603,4.16,4.12,2.55
0.51,"Ideal","D","VS1",61.6,57,2066,5.16,5.13,3.17
0.32,"Ideal","H","VS1",62.1,55,524,4.39,4.4,2.73
0.3,"Ideal","E","VVS1",62.5,54,979,4.32,4.29,2.69
0.7,"Premium","E","SI2",62.9,59,2307,5.67,5.59,3.54
0.41,"Ideal","D","VS2",62.4,55,1076,4.79,4.76,2.98
0.52,"Ideal","D","SI1",62.9,56,1605,5.16,5.11,3.23
1.23,"Ideal","H","SI1",61,56,6439,6.96,6.92,4.23
0.51,"Very Good","H","VVS1",63.2,57,1744,5.06,5.1,3.21
0.3,"Very Good","H","VVS1",63,58,684,4.22,4.25,2.67
0.34,"Ideal","E","VS1",62.4,54,1060,4.49,4.45,2.79
1,"Very Good","F","SI1",63.1,57,4704,6.37,6.33,4.01
1.04,"Premium","H","SI1",62.6,59,4980,6.47,6.43,4.04
0.32,"Ideal","E","VS2",62.1,55,900,4.43,4.39,2.74
0.64,"Very Good","F","SI1",60.7,59,1688,5.51,5.59,3.37
0.3,"Very Good","H","VS1",63.1,57,675,4.26,4.24,2.68
1.14,"Very Good","G","SI2",59.5,59,4935,6.79,6.85,4.06
1.18,"Fair","D","SI2",57,66,3899,6.96,6.91,3.98
1.04,"Very Good","D","VS1",62.3,59,8192,6.39,6.48,4.01
1.7,"Ideal","J","VS2",60.5,58,10002,7.73,7.74,4.68
0.33,"Ideal","F","VVS1",61.8,55,1141,4.44,4.46,2.75
2,"Very Good","G","SI1",62.5,58,18186,7.98,8.04,5.01
2.42,"Ideal","H","SI2",62.3,57,16826,8.62,8.55,5.35
1.01,"Very Good","G","SI1",62.7,58,5231,6.35,6.4,4
0.51,"Very Good","E","VVS2",60,58,2365,5.2,5.23,3.13
1.51,"Ideal","H","SI2",62.1,57,8710,7.38,7.34,4.57
0.3,"Ideal","G","IF",62,55,863,4.33,4.35,2.69
0.9,"Ideal","G","SI1",62.6,56,3841,6.16,6.23,3.88
0.71,"Very Good","D","VS2",63,58,3096,5.65,5.68,3.57
0.38,"Ideal","G","VVS2",61,56,943,4.67,4.71,2.86
0.76,"Premium","D","VS1",60.6,58,3894,5.95,5.89,3.59
0.72,"Ideal","E","SI1",62.6,56,2907,5.7,5.73,3.58
1.22,"Premium","E","VS2",62.2,55,9292,6.91,6.85,4.28
0.95,"Premium","H","SI1",62.9,58,3984,6.26,6.21,3.92
0.31,"Ideal","F","VS2",60.8,57,583,4.38,4.41,2.67
0.54,"Ideal","G","VVS2",61.2,56,1914,5.25,5.28,3.22
0.41,"Good","E","SI1",59.5,62,760,4.85,4.87,2.89
0.33,"Ideal","E","VS2",61.3,55,723,4.46,4.48,2.74
0.55,"Ideal","E","VS2",62.5,56,2030,5.26,5.23,3.28
0.42,"Premium","F","SI1",60,59,773,4.85,4.88,2.92
1.7,"Ideal","I","VS1",60.1,57,12099,7.8,7.77,4.68
1.09,"Very Good","F","VS2",61.4,54,6990,6.66,6.7,4.1
0.51,"Good","F","SI1",64,57,1186,5.01,5.06,3.22
0.34,"Premium","H","VVS2",61.4,58,880,4.5,4.46,2.75
1,"Very Good","E","SI2",63.7,60,4181,6.24,6.32,4
0.23,"Very Good","D","VVS2",62.5,58,492,3.89,3.92,2.44
0.76,"Ideal","H","SI1",62,56,2578,5.89,5.85,3.64
1.6,"Premium","J","SI1",62.2,58,7550,7.48,7.54,4.67
0.31,"Ideal","G","VS2",62.2,54,562,4.34,4.38,2.71
2.13,"Ideal","H","SI1",62.2,55,18275,8.2,8.27,5.12
1.59,"Premium","H","VS2",62.1,58,11437,7.48,7.42,4.63
0.66,"Very Good","F","SI1",59.2,58,1918,5.69,5.72,3.38
0.7,"Fair","G","I1",64.6,59,1115,5.64,5.48,3.6
0.4,"Premium","G","VVS2",62,58,1050,4.74,4.68,2.92
1.33,"Ideal","G","VVS2",62.6,57,12209,7.04,6.99,4.39
0.85,"Premium","J","VS2",60.7,58,2295,6.12,6.08,3.71
0.55,"Ideal","H","SI1",61.5,54,1134,5.3,5.33,3.27
0.32,"Ideal","I","VVS2",62.2,54.5,567,4.38,4.42,2.74
0.51,"Ideal","G","VVS2",61.8,56,1974,5.16,5.1,3.17
0.38,"Very Good","G","VVS1",59.9,56,970,4.73,4.75,2.84
1.16,"Ideal","I","SI1",61.5,60,4742,6.76,6.71,4.14
0.5,"Very Good","E","SI1",60.9,58,1331,5.1,5.14,3.12
0.8,"Ideal","F","VS1",62.2,56,4362,5.93,5.96,3.7
0.73,"Very Good","E","VS2",62.9,58,3184,5.7,5.75,3.6
0.73,"Ideal","E","VS2",61.7,57,3649,5.77,5.8,3.57
0.5,"Ideal","E","SI1",61.3,56.2,1601,5.12,5.14,3.15
1.15,"Premium","H","SI2",62.4,57,4508,6.66,6.59,4.14
0.31,"Good","I","VS1",63.9,55,586,4.3,4.28,2.74
0.4,"Premium","G","SI2",61.9,61,765,4.74,4.69,2.92
0.56,"Ideal","G","VS2",62,56,1698,5.3,5.28,3.28
1.54,"Premium","D","SI1",63,59,13316,7.35,7.31,4.62
1.1,"Ideal","G","SI2",62.6,56,5535,6.64,6.58,4.14
0.33,"Premium","I","VVS2",62.2,59,743,4.47,4.41,2.76
0.42,"Ideal","F","VVS2",62.2,56,1221,4.82,4.79,2.99
0.9,"Premium","H","SI1",61.4,60,3387,6.13,6.08,3.75
1.21,"Ideal","E","SI1",61.9,57,7424,6.88,6.79,4.23
0.32,"Ideal","E","VS2",61.9,56,900,4.4,4.36,2.71
1.2,"Ideal","H","SI1",61.9,54,6588,6.83,6.9,4.25
1.09,"Ideal","G","I1",61,56,3549,6.62,6.66,4.05
0.54,"Premium","H","SI1",61,58,1154,5.23,5.27,3.2
1.11,"Ideal","G","VS2",61.4,56,7443,6.65,6.7,4.1
1.73,"Very Good","H","VS2",59.2,61,13102,7.78,7.82,4.62
1.51,"Good","F","SI2",63.7,59,7208,7.15,7.26,4.59
0.81,"Ideal","I","VS2",61.8,56,2939,6.02,5.99,3.71
0.72,"Very Good","H","VS1",60.1,57,2594,5.79,5.85,3.5
0.35,"Ideal","H","VVS1",61.5,57,798,4.53,4.54,2.79
0.91,"Very Good","F","SI2",61.6,59,3653,6.14,6.24,3.81
1.61,"Ideal","I","SI1",62.7,55,9611,7.54,7.48,4.71
0.46,"Very Good","F","SI2",61.6,55,859,4.98,5.02,3.08
0.31,"Ideal","G","VVS1",61.9,54,789,4.38,4.41,2.72
0.7,"Premium","F","VVS1",63,60,3204,5.62,5.59,3.53
0.93,"Premium","H","VS2",60.3,61,3937,6.39,6.25,3.81
1.61,"Ideal","E","SI2",61.3,59,11220,7.47,7.57,4.61
1,"Good","G","VS1",62.4,62,6177,6.33,6.37,3.96
0.53,"Ideal","H","VS1",62.1,56,1607,5.21,5.19,3.23
0.7,"Very Good","E","VVS2",61.5,58,3429,5.67,5.71,3.5
0.3,"Good","I","SI1",63.3,59,394,4.22,4.25,2.68
0.61,"Ideal","D","VS2",62,56,2202,5.43,5.48,3.38
0.59,"Ideal","D","SI1",61.6,57,1743,5.41,5.44,3.34
0.3,"Very Good","G","VS1",62.4,58,605,4.22,4.24,2.64
1.32,"Ideal","I","VVS1",61,56,8501,7.09,7.07,4.32
0.4,"Very Good","F","VVS2",62.9,55,972,4.72,4.75,2.98
1.72,"Very Good","F","SI1",63.2,61,13622,7.62,7.57,4.8
2.21,"Premium","G","SI2",62.4,60,17525,8.34,8.29,5.19
0.51,"Ideal","D","VVS2",61.7,56,2742,5.16,5.14,3.18
1.51,"Premium","F","SI1",60.7,58,11666,7.41,7.38,4.49
0.5,"Premium","E","VS2",61.3,60,1624,5.07,5.11,3.12
0.32,"Ideal","H","VS2",60.8,56,523,4.46,4.49,2.72
0.7,"Premium","F","VVS1",62.4,56,3300,5.69,5.63,3.53
0.9,"Ideal","D","SI1",62.4,55,5656,6.15,6.19,3.85
1.04,"Very Good","H","IF",62,55,6694,6.51,6.55,4.05
1.68,"Ideal","G","VS2",62.1,55,10838,7.64,7.59,4.73
0.9,"Premium","D","SI2",61,61,3312,6.17,6.15,3.76
0.29,"Very Good","F","VVS1",62.1,55,731,4.26,4.28,2.65
1.04,"Premium","H","VS2",60.4,59,5674,6.51,6.66,3.98
0.9,"Premium","I","SI1",59.6,60,3276,6.37,6.24,3.76
0.23,"Ideal","F","VVS2",62.3,56,530,3.95,4.01,2.48
0.77,"Ideal","F","VS2",61.8,56,3533,5.9,5.92,3.65
0.59,"Very Good","E","VS2",61.7,60,1857,5.36,5.4,3.32
0.92,"Premium","H","VS2",62.4,60,4451,6.24,6.16,3.87
0.34,"Ideal","G","IF",61.4,56,974,4.5,4.53,2.77
0.32,"Ideal","D","VVS2",61.3,55.8,1048,4.43,4.44,2.71
0.38,"Premium","E","VVS1",61.9,58,1267,4.62,4.66,2.87
0.23,"Very Good","E","VVS2",62.8,58,505,3.92,3.94,2.47
2.11,"Premium","G","SI2",61.4,62,13069,8.25,8.21,5.05
0.56,"Ideal","F","VS2",61,55,1708,5.33,5.35,3.26
0.42,"Premium","G","IF",60.2,59,1400,4.8,4.87,2.91
0.3,"Very Good","F","VVS2",59.9,56,730,4.38,4.44,2.64
0.31,"Ideal","I","VS1",62.4,53,507,4.33,4.36,2.71
0.7,"Ideal","G","VVS2",59.9,58,3234,5.78,5.8,3.47
0.24,"Very Good","E","VVS2",60.6,62,478,4.03,4.06,2.45
0.73,"Ideal","I","VS1",61.5,55,2908,5.8,5.84,3.58
1.7,"Premium","I","VS2",62,59,10929,7.6,7.55,4.7
0.72,"Ideal","J","VVS1",62.5,56,2249,5.71,5.74,3.58
1.1,"Good","H","SI2",57.6,61,3696,6.82,6.73,3.9
1.56,"Ideal","G","VS2",62.3,53,13787,7.41,7.49,4.64
1.02,"Good","E","SI2",63.4,57,4712,6.41,6.43,4.07
0.34,"Good","H","VS2",63.1,56,537,4.41,4.46,2.8
1.54,"Ideal","I","VS2",61.9,55.8,9998,7.38,7.43,4.58
1.58,"Ideal","H","VS2",61.4,56,12334,7.5,7.56,4.62
0.5,"Good","E","VVS1",58.3,62,2008,5.16,5.23,3.03
0.3,"Ideal","D","SI1",62.2,56,552,4.25,4.3,2.66
1.22,"Premium","F","SI1",62.5,59,7059,6.83,6.78,4.25
0.51,"Ideal","G","VS1",61.7,56,1656,5.1,5.14,3.16
0.71,"Premium","F","VS2",62.4,59,2686,5.71,5.66,3.55
0.8,"Ideal","F","SI2",62,57,2495,5.96,5.98,3.7
1.07,"Good","F","I1",64.3,59,3415,6.42,6.37,4.11
0.78,"Premium","I","SI1",61.9,58,2387,5.93,5.87,3.65
